userId,createdAt,text,clean_tagging,remove_character,remove_hastag,tokenizing,clean_comment
18004718536559909,2023-01-19T16:33:32.000Z,Lu bayangin orang yang tinggal Deket di jl Rasuna said keluar dikit udah bayar astaga...ini win win solution atau pengalihan isu perang 🌟,,Lu bayangin orang yang tinggal Deket di jl Rasuna said keluar dikit udah bayar astaga ini win win solution atau pengalihan isu perang,Lu bayangin orang yang tinggal Deket di jl Rasuna said keluar dikit udah bayar astaga ini win win solution atau pengalihan isu perang,"['bayangin', 'tinggal', 'deket', 'jl', 'rasuna', 'said', 'dikit', 'udah', 'bayar', 'astaga', 'win', 'win', 'solution', 'alih', 'isu', 'perang']",bayangin tinggal deket jl rasuna said dikit udah bayar astaga win win solution alih isu perang
18342681046002612,2023-01-19T18:17:38.000Z,"Lah baca komen gua ada unsur buat larang lu nge kritik ga? Kan gua cuma minta solusi TERBAIK dri lu, tua doang gabisa baca",,Lah baca komen gua ada unsur buat larang lu nge kritik ga Kan gua cuma minta solusi TERBAIK dri lu tua doang gabisa baca,Lah baca komen gua ada unsur buat larang lu nge kritik ga Kan gua cuma minta solusi TERBAIK dri lu tua doang gabisa baca,"['baca', 'komen', 'unsur', 'larang', 'nge', 'kritik', 'solusi', 'baik', 'tua', 'doang', 'gabisa', 'baca']",baca komen unsur larang nge kritik solusi baik tua doang gabisa baca
18042565399409002,2023-01-19T18:17:55.000Z,Lucu bgt lu kontol,,Lucu bgt lu kontol,Lucu bgt lu kontol,"['lucu', 'bgt', 'kontol']",lucu bgt kontol
17992223869665238,2023-01-19T21:27:03.000Z,"Trus duitnya dikorup, ituu di negara polandia lohh yaa, indonesia mah gk korup pasti, uangnya buat perbaikan infrastruktur dan hal2 baik lainnya 👏🏻👏🏻👏🏻",,Trus duitnya dikorup ituu di negara polandia lohh yaa indonesia mah gk korup pasti uangnya buat perbaikan infrastruktur dan hal2 baik lainnya,Trus duitnya dikorup ituu di negara polandia lohh yaa indonesia mah gk korup pasti uangnya buat perbaikan infrastruktur dan hal baik lainnya,"['trus', 'duit', 'korup', 'ituu', 'negara', 'polandia', 'lohh', 'yaa', 'indonesia', 'korup', 'uang', 'baik', 'infrastruktur']",trus duit korup ituu negara polandia lohh yaa indonesia korup uang baik infrastruktur
18007300300558726,2023-01-19T23:56:03.000Z,@bobbyreski buset cancel aja kek nyari orderan sehari gampang kali, buset cancel aja kek nyari orderan sehari gampang kali,buset cancel aja kek nyari orderan sehari gampang kali,buset cancel aja kek nyari orderan sehari gampang kali,"['buset', 'cancel', 'aja', 'nyari', 'order', 'hari', 'gampang']",buset cancel aja nyari order hari gampang
17922698687645975,2023-01-20T00:37:41.000Z,@sagaboyss ude ude diem aja lu tolol.., ude ude diem aja lu tolol..,ude ude diem aja lu tolol,ude ude diem aja lu tolol,"['ude', 'ude', 'diem', 'aja', 'tolol']",ude ude diem aja tolol
17962271159213724,2023-01-20T00:39:45.000Z,@thinkaboutdr bukan bacotin pemerintah tp kalo kayak gt bnerin dlu kadang nunggu tranpostasi umum aja lama jga bro ga berbayar aja udh rame bnget apalagi berbayar wkwkwkkwk, bukan bacotin pemerintah tp kalo kayak gt bnerin dlu kadang nunggu tranpostasi umum aja lama jga bro ga berbayar aja udh rame bnget apalagi berbayar wkwkwkkwk,bukan bacotin pemerintah tp kalo kayak gt bnerin dlu kadang nunggu tranpostasi umum aja lama jga bro ga berbayar aja udh rame bnget apalagi berbayar wkwkwkkwk,bukan bacotin pemerintah tp kalo kayak gt bnerin dlu kadang nunggu tranpostasi umum aja lama jga bro ga berbayar aja udh rame bnget apalagi berbayar wkwkwkkwk,"['bacotin', 'perintah', 'tp', 'kayak', 'gt', 'bnerin', 'kadang', 'nunggu', 'tranpostasi', 'umum', 'aja', 'jga', 'bro', 'bayar', 'aja', 'udh', 'rame', 'bnget', 'bayar', 'wkwkwkkwk']",bacotin perintah tp kayak gt bnerin kadang nunggu tranpostasi umum aja jga bro bayar aja udh rame bnget bayar wkwkwkkwk
17991658504666003,2023-01-20T00:41:31.000Z,@michamichi16 solusinya ya ga berbayar bro benahin dlu transportasi umum ga berbayar aja kadang nunggu lama apalagi berbayar makin bnyak yg make makin bnyak yg antri, solusinya ya ga berbayar bro benahin dlu transportasi umum ga berbayar aja kadang nunggu lama apalagi berbayar makin bnyak yg make makin bnyak yg antri,solusinya ya ga berbayar bro benahin dlu transportasi umum ga berbayar aja kadang nunggu lama apalagi berbayar makin bnyak yg make makin bnyak yg antri,solusinya ya ga berbayar bro benahin dlu transportasi umum ga berbayar aja kadang nunggu lama apalagi berbayar makin bnyak yg make makin bnyak yg antri,"['solusi', 'bayar', 'bro', 'benahin', 'transportasi', 'umum', 'bayar', 'aja', 'kadang', 'nunggu', 'bayar', 'bnyak', 'make', 'bnyak', 'antri']",solusi bayar bro benahin transportasi umum bayar aja kadang nunggu bayar bnyak make bnyak antri
18011006269480423,2023-01-20T00:53:37.000Z,@ferry_it12 mungkin sembari nunggu 2024 1tahun lagi eh pling pas bulan Oktober nanti mulai perang politik., mungkin sembari nunggu 2024 1tahun lagi eh pling pas bulan Oktober nanti mulai perang politik.,it12 mungkin sembari nunggu 2024 1tahun lagi eh pling pas bulan Oktober nanti mulai perang politik,it mungkin sembari nunggu  tahun lagi eh pling pas bulan Oktober nanti mulai perang politik,"['it', 'sembari', 'nunggu', 'tahun', 'pling', 'pas', 'oktober', 'perang', 'politik']",it sembari nunggu tahun pling pas oktober perang politik
17966942693137487,2023-01-20T01:57:18.000Z,hmm gapapa deh biar ngurangin kendaraan. kalo perlu ada aturan 1 mobil ga boleh 1 orang di di jalan rawan macet..,,hmm gapapa deh biar ngurangin kendaraan kalo perlu ada aturan 1 mobil ga boleh 1 orang di di jalan rawan macet,hmm gapapa deh biar ngurangin kendaraan kalo perlu ada aturan  mobil ga boleh  orang di di jalan rawan macet,"['hmm', 'gapapa', 'biar', 'ngurangin', 'kendara', 'atur', 'mobil', 'jalan', 'rawan', 'macet']",hmm gapapa biar ngurangin kendara atur mobil jalan rawan macet
17955770423185907,2023-01-20T03:44:36.000Z,Pasti ini salah Pak Anies,,Pasti ini salah Pak Anies,Pasti ini salah Pak Anies,"['salah', 'anies']",salah anies
17961839897224476,2023-01-20T03:46:36.000Z,"@dayrobby_abdillah gada bedanya atuh kang, mau gapake plat jg wkwk"," gada bedanya atuh kang, mau gapake plat jg wkwk",abdillah gada bedanya atuh kang mau gapake plat jg wkwk,abdillah gada bedanya atuh kang mau gapake plat jg wkwk,"['abdillah', 'gada', 'beda', 'atuh', 'kang', 'gapake', 'plat']",abdillah gada beda atuh kang gapake plat
17939556800457132,2023-01-20T05:01:55.000Z,Bentar lagi orang nafas di tarifin.. Yang gak punya uang tolong di hemat ya nafasnya,,Bentar lagi orang nafas di tarifin Yang gak punya uang tolong di hemat ya nafasnya,Bentar lagi orang nafas di tarifin Yang gak punya uang tolong di hemat ya nafasnya,"['bentar', 'nafas', 'tarifin', 'gak', 'uang', 'tolong', 'hemat', 'nafas']",bentar nafas tarifin gak uang tolong hemat nafas
17959985897503327,2023-01-20T05:03:04.000Z,@f.g.a05 mungkin????????,.g.a05 mungkin????????,g a05 mungkin,g a mungkin,[],
17994360004658421,2023-01-20T09:12:21.000Z,Bayarr nya tf apa pake token atau bsa gesek/tempel🤭,,Bayarr nya tf apa pake token atau bsa gesek tempel,Bayarr nya tf apa pake token atau bsa gesek tempel,"['bayarr', 'tf', 'pake', 'token', 'bsa', 'gesek', 'tempel']",bayarr tf pake token bsa gesek tempel
17969817523964470,2023-01-20T09:14:14.000Z,@sagaboyss 😂😂😂😂😂😂😂😂lu lg pemerintah aja g, 😂😂😂😂😂😂😂😂lu lg pemerintah aja g,lu lg pemerintah aja g,lu lg pemerintah aja g,"['perintah', 'aja']",perintah aja
17950119221405301,2023-01-20T10:29:52.000Z,Dah kek EA gw liat²,,Dah kek EA gw liat,Dah kek EA gw liat,"['ea', 'liat']",ea liat
17977635046832979,2023-01-20T11:25:13.000Z,pejabat gratis...,,pejabat gratis,pejabat gratis,"['jabat', 'gratis']",jabat gratis
17919165632654734,2023-01-20T11:25:31.000Z,hukumnya haram rakyat dijadiin bisnis,,hukumnya haram rakyat dijadiin bisnis,hukumnya haram rakyat dijadiin bisnis,"['hukum', 'haram', 'rakyat', 'dijadiin', 'bisnis']",hukum haram rakyat dijadiin bisnis
18339495136026638,2023-01-20T12:43:27.000Z,"""Jalan di negeri sendiri kok bayar"". Ucap gubernur DIY waktu itu",,Jalan di negeri sendiri kok bayar Ucap gubernur DIY waktu itu,Jalan di negeri sendiri kok bayar Ucap gubernur DIY waktu itu,"['jalan', 'negeri', 'bayar', 'gubernur', 'diy', 'waktu']",jalan negeri bayar gubernur diy waktu
18226218115163884,2023-01-20T15:37:16.000Z,Wihhh ngeri...,,Wihhh ngeri,Wihhh ngeri,"['wihhh', 'ngeri']",wihhh ngeri
17982926167861012,2023-01-20T18:58:35.000Z,Ga sekalian aja yang naek sepeda disuruh bayar juga kan kendaraan pribadi+roda dua juga,,Ga sekalian aja yang naek sepeda disuruh bayar juga kan kendaraan pribadi roda dua juga,Ga sekalian aja yang naek sepeda disuruh bayar juga kan kendaraan pribadi roda dua juga,"['aja', 'naek', 'sepeda', 'suruh', 'bayar', 'kendara', 'pribadi', 'roda']",aja naek sepeda suruh bayar kendara pribadi roda
18016618333501410,2023-01-20T22:50:19.000Z,"UUD (Ujung-Ujungnya Duit), pajak mending di hapus sekalian",,UUD Ujung Ujungnya Duit pajak mending di hapus sekalian,UUD Ujung Ujungnya Duit pajak mending di hapus sekalian,"['uud', 'ujung', 'ujung', 'duit', 'pajak', 'mending', 'hapus']",uud ujung ujung duit pajak mending hapus
18215254972200494,2023-01-20T22:57:09.000Z,Hey Indonesia ku.... Lama kelamaan mungkin bernafas sesuai domisili dan bernafas keluar daerah domisili  kena tarif ERP.... 😩😤,,Hey Indonesia ku Lama kelamaan mungkin bernafas sesuai domisili dan bernafas keluar daerah domisili kena tarif ERP,Hey Indonesia ku Lama kelamaan mungkin bernafas sesuai domisili dan bernafas keluar daerah domisili kena tarif ERP,"['hey', 'indonesia', 'nafas', 'sesuai', 'domisili', 'nafas', 'daerah', 'domisili', 'tarif', 'erp']",hey indonesia nafas sesuai domisili nafas daerah domisili tarif erp
17971236106900236,2023-01-20T23:22:29.000Z,"@thinkaboutdr iye sama kek akun sebelah, 😂😂😂😂 yg isinya nuntut pemerintah mulu😂😂😂"," iye sama kek akun sebelah, 😂😂😂😂 yg isinya nuntut pemerintah mulu😂😂😂",iye sama kek akun sebelah yg isinya nuntut pemerintah mulu,iye sama kek akun sebelah yg isinya nuntut pemerintah mulu,"['iye', 'akun', 'belah', 'isi', 'nuntut', 'perintah', 'mulu']",iye akun belah isi nuntut perintah mulu
17848326938904557,2023-01-20T23:26:16.000Z,secara halus mengusir orang supaya gak tinggal/bekerja di Jakarta,,secara halus mengusir orang supaya gak tinggal bekerja di Jakarta,secara halus mengusir orang supaya gak tinggal bekerja di Jakarta,"['halus', 'usir', 'gak', 'tinggal', 'jakarta']",halus usir gak tinggal jakarta
17982848374876159,2023-01-21T00:06:47.000Z,@a_wanskyy gk sekalian disholawatin, gk sekalian disholawatin,wanskyy gk sekalian disholawatin,wanskyy gk sekalian disholawatin,"['wanskyy', 'disholawatin']",wanskyy disholawatin
17975385697994659,2023-01-21T00:42:28.000Z,Wahhh ngajak demo lagi nih....,,Wahhh ngajak demo lagi nih,Wahhh ngajak demo lagi nih,"['wahhh', 'ngajak', 'demo']",wahhh ngajak demo
18266164264141151,2023-01-21T00:51:05.000Z,Solusi mencekek rakyat pastinya 🤣 kenapa ga dimahalin aja pajaknya kaya s pore biar org lbh menggunakan transportasi dr pemerintah kasian ojol taxi grab dan para kurir yang memang harus lewat erp,,Solusi mencekek rakyat pastinya kenapa ga dimahalin aja pajaknya kaya s pore biar org lbh menggunakan transportasi dr pemerintah kasian ojol taxi grab dan para kurir yang memang harus lewat erp,Solusi mencekek rakyat pastinya kenapa ga dimahalin aja pajaknya kaya s pore biar org lbh menggunakan transportasi dr pemerintah kasian ojol taxi grab dan para kurir yang memang harus lewat erp,"['solusi', 'cekek', 'rakyat', 'pasti', 'dimahalin', 'aja', 'pajak', 'kaya', 'pore', 'biar', 'transportasi', 'perintah', 'kasi', 'ojol', 'taxi', 'grab', 'kurir', 'erp']",solusi cekek rakyat pasti dimahalin aja pajak kaya pore biar transportasi perintah kasi ojol taxi grab kurir erp
18336722929047358,2023-01-21T02:23:39.000Z,Mental minta mintanya dari dulu ga ilang ilang,,Mental minta mintanya dari dulu ga ilang ilang,Mental minta mintanya dari dulu ga ilang ilang,"['mental', 'minta', 'ilang', 'ilang']",mental minta ilang ilang
17961476825266394,2023-01-21T03:04:47.000Z,Terimakasih sudah menyusahkan rakyat😂,,Terimakasih sudah menyusahkan rakyat,Terimakasih sudah menyusahkan rakyat,"['terimakasih', 'susah', 'rakyat']",terimakasih susah rakyat
18202105726228591,2023-01-21T03:26:41.000Z,"@who.is_dinn._ Abang sekali"" ngopi di warkop deh. Siapa tau dapet pencerahan😁😁😁",".is_dinn._ Abang sekali"" ngopi di warkop deh. Siapa tau dapet pencerahan😁😁😁",is dinn Abang sekali ngopi di warkop deh Siapa tau dapet pencerahan,is dinn Abang sekali ngopi di warkop deh Siapa tau dapet pencerahan,"['is', 'dinn', 'abang', 'ngopi', 'warkop', 'tau', 'dapet', 'cerah']",is dinn abang ngopi warkop tau dapet cerah
18018449692493582,2023-01-21T03:27:20.000Z,🤣🤣🤣🤣 republik sulap,,republik sulap,republik sulap,"['republik', 'sulap']",republik sulap
18214481455200788,2023-01-25T12:59:37.000Z,Lo mah enak bapak Lo kaya,,Lo mah enak bapak Lo kaya,Lo mah enak bapak Lo kaya,['kaya'],kaya
17921088077653077,2023-01-28T00:17:26.000Z,"Rakyat bayar pajak buat bikin jalan. Pas jalan nya udah jadi, rakyat di suruh bayar kalo pake jalan yg di bangun pake duit nya sendiri. Hanya ada di konoha 🤣",,Rakyat bayar pajak buat bikin jalan Pas jalan nya udah jadi rakyat di suruh bayar kalo pake jalan yg di bangun pake duit nya sendiri Hanya ada di konoha,Rakyat bayar pajak buat bikin jalan Pas jalan nya udah jadi rakyat di suruh bayar kalo pake jalan yg di bangun pake duit nya sendiri Hanya ada di konoha,"['rakyat', 'bayar', 'pajak', 'bikin', 'jalan', 'pas', 'jalan', 'udah', 'rakyat', 'suruh', 'bayar', 'pake', 'jalan', 'bangun', 'pake', 'duit', 'konoha']",rakyat bayar pajak bikin jalan pas jalan udah rakyat suruh bayar pake jalan bangun pake duit konoha
17991912886693623,2023-02-10T01:03:29.000Z,"@who.is_dinn._ Gak bs Kayak gitu Bro, Dampaknya Bakal Kemana-mana.",".is_dinn._ Gak bs Kayak gitu Bro, Dampaknya Bakal Kemana-mana.",is dinn Gak bs Kayak gitu Bro Dampaknya Bakal Kemana mana,is dinn Gak bs Kayak gitu Bro Dampaknya Bakal Kemana mana,"['is', 'dinn', 'gak', 'kayak', 'gitu', 'bro', 'dampak', 'mana']",is dinn gak kayak gitu bro dampak mana
17977999063974850,2023-02-10T13:47:15.000Z,"Mimpi buruk sudah terjadi, ketika rakyat disuruh membayar saat menggunakan fasilitas yang dibangun dengan uang rakyat itu sendiri, regulasi yg tidak masuk akal dan malah membebani rakyat... itu bukanlah solusi untuk mengurangi kemacetan #TOLAKERP #berpikirkritis",,Mimpi buruk sudah terjadi ketika rakyat disuruh membayar saat menggunakan fasilitas yang dibangun dengan uang rakyat itu sendiri regulasi yg tidak masuk akal dan malah membebani rakyat itu bukanlah solusi untuk mengurangi kemacetan TOLAKERP berpikirkritis,Mimpi buruk sudah terjadi ketika rakyat disuruh membayar saat menggunakan fasilitas yang dibangun dengan uang rakyat itu sendiri regulasi yg tidak masuk akal dan malah membebani rakyat itu bukanlah solusi untuk mengurangi kemacetan TOLAKERP berpikirkritis,"['mimpi', 'buruk', 'rakyat', 'suruh', 'bayar', 'fasilitas', 'bangun', 'uang', 'rakyat', 'regulasi', 'akal', 'beban', 'rakyat', 'solusi', 'kurang', 'macet', 'tolakerp', 'berpikirkritis']",mimpi buruk rakyat suruh bayar fasilitas bangun uang rakyat regulasi akal beban rakyat solusi kurang macet tolakerp berpikirkritis
17900889998755231,2023-03-11T08:15:29.000Z,@abdianh44 wes berlaku ta iki saiki?, wes berlaku ta iki saiki?,wes berlaku ta iki saiki,wes berlaku ta iki saiki,"['wes', 'laku', 'ta', 'iki', 'saiki']",wes laku ta iki saiki
17993561131823664,2023-03-11T08:34:12.000Z,@nvalgram omdo, omdo,omdo,omdo,['omdo'],omdo
18340673485068766,2023-03-17T08:32:44.000Z,Ngikutin di singapore ya 😂😂😂😂,,Ngikutin di singapore ya,Ngikutin di singapore ya,"['ngikutin', 'singapore']",ngikutin singapore
17866765049849078,2023-04-01T04:14:17.000Z,Jalan umum suruh bayar.,,Jalan umum suruh bayar,Jalan umum suruh bayar,"['jalan', 'umum', 'suruh', 'bayar']",jalan umum suruh bayar
17960917622268259,2023-04-07T08:17:27.000Z,"Ini hanya solusi pendapatan baru untuk pemkot.. bukan solusi mengurangi kemacetan jkt.. ngurus ERP aj berbelit-belit.. emang otaknya pemkot cuma duit sih.. jalanan yg dibangun pakai uang pajak justru ditagih duit lagi ke rakyat klo mau lewat.. mereka sudah tau solusi untuk ngurangi macet bikin memperbanyak transportasi masal, tp ga mau bikin krn anggarannya besar, mending bikin kyk gini cuma nempelin tiang di dipinggir jalan trs uang masuk.. ini nih lintah darat 4.O..",,Ini hanya solusi pendapatan baru untuk pemkot bukan solusi mengurangi kemacetan jkt ngurus ERP aj berbelit belit emang otaknya pemkot cuma duit sih jalanan yg dibangun pakai uang pajak justru ditagih duit lagi ke rakyat klo mau lewat mereka sudah tau solusi untuk ngurangi macet bikin memperbanyak transportasi masal tp ga mau bikin krn anggarannya besar mending bikin kyk gini cuma nempelin tiang di dipinggir jalan trs uang masuk ini nih lintah darat 4 O,Ini hanya solusi pendapatan baru untuk pemkot bukan solusi mengurangi kemacetan jkt ngurus ERP aj berbelit belit emang otaknya pemkot cuma duit sih jalanan yg dibangun pakai uang pajak justru ditagih duit lagi ke rakyat klo mau lewat mereka sudah tau solusi untuk ngurangi macet bikin memperbanyak transportasi masal tp ga mau bikin krn anggarannya besar mending bikin kyk gini cuma nempelin tiang di dipinggir jalan trs uang masuk ini nih lintah darat  O,"['solusi', 'dapat', 'pemkot', 'solusi', 'kurang', 'macet', 'jkt', 'ngurus', 'erp', 'aj', 'belit', 'belit', 'emang', 'otak', 'pemkot', 'duit', 'jalan', 'bangun', 'pakai', 'uang', 'pajak', 'tagih', 'duit', 'rakyat', 'klo', 'tau', 'solusi', 'ngurangi', 'macet', 'bikin', 'banyak', 'transportasi', 'masal', 'tp', 'bikin', 'anggar', 'mending', 'bikin', 'gin', 'nempelin', 'tiang', 'pinggir', 'jalan', 'uang', 'lintah', 'darat']",solusi dapat pemkot solusi kurang macet jkt ngurus erp aj belit belit emang otak pemkot duit jalan bangun pakai uang pajak tagih duit rakyat klo tau solusi ngurangi macet bikin banyak transportasi masal tp bikin anggar mending bikin gin nempelin tiang pinggir jalan uang lintah darat
17969657257934776,2023-01-09T06:23:13.000Z,"Maka belajar dari Mobil bensin motor bensin dimana yg jual kendaraan ga ada aturan jual terus2an ga ada batas hingga macet parah dmn2 dampaknya yg beli kendaraan digencet banyak aturan(3 in 1,ganjil genap,ERP,pajak progresif)selama jual terus2an maka peraturan2 percuma urai kemacetan hanya untungkan oknum2 tilang,dulu org beli mobil-motor bensin Krn transportasi TDK memadai nah skrg ada Busway,MRT,LRT,ojol dll SDH memadai.Bila kita beli mobil-motor listrik maka siap2 mobil motor bensin siap jd bangakai.Bila jual mobil motor listrik tanpa batas maka terulang lagi siklus diatas macet parah bikin aturan lagi 3in1,ganjil genap dll...🙄",,Maka belajar dari Mobil bensin motor bensin dimana yg jual kendaraan ga ada aturan jual terus2an ga ada batas hingga macet parah dmn2 dampaknya yg beli kendaraan digencet banyak aturan 3 in 1 ganjil genap ERP pajak progresif selama jual terus2an maka peraturan2 percuma urai kemacetan hanya untungkan oknum2 tilang dulu org beli mobil motor bensin Krn transportasi TDK memadai nah skrg ada Busway MRT LRT ojol dll SDH memadai Bila kita beli mobil motor listrik maka siap2 mobil motor bensin siap jd bangakai Bila jual mobil motor listrik tanpa batas maka terulang lagi siklus diatas macet parah bikin aturan lagi 3in1 ganjil genap dll,Maka belajar dari Mobil bensin motor bensin dimana yg jual kendaraan ga ada aturan jual terusan ga ada batas hingga macet parah dmn dampaknya yg beli kendaraan digencet banyak aturan  in  ganjil genap ERP pajak progresif selama jual terusan maka peraturan percuma urai kemacetan hanya untungkan oknum tilang dulu org beli mobil motor bensin Krn transportasi TDK memadai nah skrg ada Busway MRT LRT ojol dll SDH memadai Bila kita beli mobil motor listrik maka siap mobil motor bensin siap jd bangakai Bila jual mobil motor listrik tanpa batas maka terulang lagi siklus diatas macet parah bikin aturan lagi in ganjil genap dll,"['ajar', 'mobil', 'bensin', 'motor', 'bensin', 'mana', 'jual', 'kendara', 'atur', 'jual', 'terus', 'batas', 'macet', 'parah', 'dmn', 'dampak', 'beli', 'kendara', 'gencet', 'atur', 'in', 'ganjil', 'genap', 'erp', 'pajak', 'progresif', 'jual', 'terus', 'atur', 'urai', 'macet', 'untung', 'oknum', 'tilang', 'beli', 'mobil', 'motor', 'bensin', 'transportasi', 'pada', 'skrg', 'busway', 'mrt', 'lrt', 'ojol', 'dll', 'pada', 'beli', 'mobil', 'motor', 'listrik', 'mobil', 'motor', 'bensin', 'bangakai', 'jual', 'mobil', 'motor', 'listrik', 'batas', 'ulang', 'siklus', 'atas', 'macet', 'parah', 'bikin', 'atur', 'in', 'ganjil', 'genap', 'dll']",ajar mobil bensin motor bensin mana jual kendara atur jual terus batas macet parah dmn dampak beli kendara gencet atur in ganjil genap erp pajak progresif jual terus atur urai macet untung oknum tilang beli mobil motor bensin transportasi pada skrg busway mrt lrt ojol dll pada beli mobil motor listrik mobil motor bensin bangakai jual mobil motor listrik batas ulang siklus atas macet parah bikin atur in ganjil genap dll
17938089227594760,2023-01-09T06:28:04.000Z,"@herubudihartono bukan ini tujuan kau diangkat jd pjj gubernur , @dkijakarta bilang sama pimpinan kalian yg sekarang itu , jng nyusahin rakyat 😡😡😡😡"," bukan ini tujuan kau diangkat jd pjj gubernur , @dkijakarta bilang sama pimpinan kalian yg sekarang itu , jng nyusahin rakyat 😡😡😡😡",bukan ini tujuan kau diangkat jd pjj gubernur bilang sama pimpinan kalian yg sekarang itu jng nyusahin rakyat,bukan ini tujuan kau diangkat jd pjj gubernur bilang sama pimpinan kalian yg sekarang itu jng nyusahin rakyat,"['tuju', 'kau', 'angkat', 'pjj', 'gubernur', 'bilang', 'pimpin', 'jng', 'nyusahin', 'rakyat']",tuju kau angkat pjj gubernur bilang pimpin jng nyusahin rakyat
17942652953357087,2023-01-09T06:44:29.000Z,"waduh...makin nambah lagi beban masyarakat. ERP bisa berimbas kepada menurunnya penghasilan pengemudi online, karena peminat nya turun. sementara konsumen ojol yg pindah ke moda transportasi umum juga dibikin susah karena harus berjalan kaki lebih jauh😢",,waduh makin nambah lagi beban masyarakat ERP bisa berimbas kepada menurunnya penghasilan pengemudi online karena peminat nya turun sementara konsumen ojol yg pindah ke moda transportasi umum juga dibikin susah karena harus berjalan kaki lebih jauh,waduh makin nambah lagi beban masyarakat ERP bisa berimbas kepada menurunnya penghasilan pengemudi online karena peminat nya turun sementara konsumen ojol yg pindah ke moda transportasi umum juga dibikin susah karena harus berjalan kaki lebih jauh,"['nambah', 'beban', 'masyarakat', 'erp', 'imbas', 'turun', 'hasil', 'kemudi', 'online', 'minat', 'turun', 'konsumen', 'ojol', 'pindah', 'moda', 'transportasi', 'umum', 'bikin', 'susah', 'jalan', 'kaki']",nambah beban masyarakat erp imbas turun hasil kemudi online minat turun konsumen ojol pindah moda transportasi umum bikin susah jalan kaki
17960694563091790,2023-01-09T06:45:43.000Z,@h_ariya25 tertawa berbayar😂, tertawa berbayar😂,ariya25 tertawa berbayar,ariya tertawa berbayar,"['ariya', 'tertawa', 'bayar']",ariya tertawa bayar
18192467530218978,2023-01-09T06:52:22.000Z,"Hayoo yg py mobil gmn setuju gak, harus'y lising kendaraan di batasi nih klw jln gak macet, pajak yg mahal jgn di korup buat perbaikan jln",,Hayoo yg py mobil gmn setuju gak harus y lising kendaraan di batasi nih klw jln gak macet pajak yg mahal jgn di korup buat perbaikan jln,Hayoo yg py mobil gmn setuju gak harus y lising kendaraan di batasi nih klw jln gak macet pajak yg mahal jgn di korup buat perbaikan jln,"['hayoo', 'py', 'mobil', 'gmn', 'tuju', 'gak', 'lising', 'kendara', 'batas', 'klw', 'jln', 'gak', 'macet', 'pajak', 'mahal', 'korup', 'baik', 'jln']",hayoo py mobil gmn tuju gak lising kendara batas klw jln gak macet pajak mahal korup baik jln
18006114865556717,2023-01-09T06:58:22.000Z,UUD ( ujung ujung nya duit ) 😂,,UUD ujung ujung nya duit,UUD ujung ujung nya duit,"['uud', 'ujung', 'ujung', 'duit']",uud ujung ujung duit
17991078292671325,2023-01-09T07:14:38.000Z,"Udah lama diterapkan di Singapore dan bbrp kota lainnya.. OK aja sih selama Ganjil Genap dihapuskan dan jaringan transportasi umum makin diperluas (seiring rencana pembangunan MRT hingga ke Kota Tua dan Ancol, Tangerang ke Bekasi, TB Simatupang - Fatmawati ke Kp. Rambutan, serta ditambah LRT juga)","Udah lama diterapkan di Singapore dan bbrp kota lainnya.. OK aja sih selama Ganjil Genap dihapuskan dan jaringan transportasi umum makin diperluas (seiring rencana pembangunan Mhingga ke Kota Tua dan Ancol, Tangerang ke Bekasi, TB Simatupang - Fatmawati ke Kp. Rambutan, serta ditambah Ljuga)",Udah lama diterapkan di Singapore dan bbrp kota lainnya OK aja sih selama Ganjil Genap dihapuskan dan jaringan transportasi umum makin diperluas seiring rencana pembangunan MRT hingga ke Kota Tua dan Ancol Tangerang ke Bekasi TB Simatupang Fatmawati ke Kp Rambutan serta ditambah LRT juga,Udah lama diterapkan di Singapore dan bbrp kota lainnya OK aja sih selama Ganjil Genap dihapuskan dan jaringan transportasi umum makin diperluas seiring rencana pembangunan MRT hingga ke Kota Tua dan Ancol Tangerang ke Bekasi TB Simatupang Fatmawati ke Kp Rambutan serta ditambah LRT juga,"['udah', 'terap', 'singapore', 'kota', 'ok', 'aja', 'ganjil', 'genap', 'hapus', 'jaring', 'transportasi', 'umum', 'luas', 'iring', 'rencana', 'bangun', 'mrt', 'kota', 'tua', 'ancol', 'tangerang', 'bekas', 'tb', 'simatupang', 'fatmawati', 'kp', 'rambutan', 'tambah', 'lrt']",udah terap singapore kota ok aja ganjil genap hapus jaring transportasi umum luas iring rencana bangun mrt kota tua ancol tangerang bekas tb simatupang fatmawati kp rambutan tambah lrt
17990028508676798,2023-01-09T07:16:01.000Z,korek jigong di public area pun harus berbayar  kah ?❗️❗️,,korek jigong di public area pun harus berbayar kah,korek jigong di public area pun harus berbayar kah,"['korek', 'jigong', 'public', 'area', 'bayar', 'kah']",korek jigong public area bayar kah
18036598897424527,2023-01-09T08:10:18.000Z,Lagi nunggu sampai titik napas aja bayar di Jakarta 😂,,Lagi nunggu sampai titik napas aja bayar di Jakarta,Lagi nunggu sampai titik napas aja bayar di Jakarta,"['nunggu', 'titik', 'napas', 'aja', 'bayar', 'jakarta']",nunggu titik napas aja bayar jakarta
